ID,target,tissue,gene,Brown_observed,max_method_contr,max_method_id,Pre-filter q-value,Post-filter q-value,Mutations,Patients mutated,Mappability,AID,UV,APOBEC,Palindrome,More than two mutations,More than two patients mutated,Manual review,Overlap,Final filter judgement,Expression_p-value,Expression_Fold Difference,Mutated patients w. expression data,Wild-type patients with expression data
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,meta_CNS,TP53,3.80E-21,4.65E-01,Fisher_observed,3.70E-17,3.70E-17,21,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.926192348,1.174762756,15,31
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,meta_Carcinoma,RB1,3.95E-21,4.53E-01,Fisher_observed,3.80E-17,3.80E-17,53,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.005093374,0.615075346,22,877
gc19_pc.cds::gencode::NFE2L2::ENSG00000116044.11,CDS,Lung-SCC,NFE2L2,4.64E-21,4.59E-01,Fisher_observed,4.41E-17,4.41E-17,21,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.371918527,1.639936678,19,28
gc19_pc.cds::gencode::B2M::ENSG00000166710.13,CDS,meta_Hematopoietic_system,B2M,1.08E-20,4.64E-01,Fisher_observed,1.02E-16,1.02E-16,23,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.1981355,0.726868215,15,159
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Lung-AdenoCa,TP53,1.25E-20,4.57E-01,Fisher_observed,1.16E-16,1.16E-16,14,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07664871,0.789370712,14,23
gc19_pc.cds::gencode::B2M::ENSG00000166710.13,CDS,meta_Lymphatic_system,B2M,1.26E-20,4.64E-01,Fisher_observed,1.16E-16,1.16E-16,23,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.1981355,0.726868215,15,159
gc19_pc.cds::gencode::CREBBP::ENSG00000005339.8,CDS,meta_Hematopoietic_system,CREBBP,1.38E-20,4.63E-01,Fisher_observed,1.26E-16,1.26E-16,44,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.008119218,1.105859227,36,138
gc19_pc.cds::gencode::CREBBP::ENSG00000005339.8,CDS,meta_Lymphatic_system,CREBBP,1.60E-20,4.63E-01,Fisher_observed,1.44E-16,1.44E-16,44,37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.008119218,1.105859227,36,138
gc19_pc.cds::gencode::MEN1::ENSG00000133895.10,CDS,Panc-Endocrine,MEN1,6.46E-20,4.60E-01,Fisher_observed,5.76E-16,5.76E-16,27,27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::PBRM1::ENSG00000163939.14,CDS,Kidney-RCC,PBRM1,1.19E-19,4.58E-01,Fisher_observed,1.05E-15,1.05E-15,52,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.24828578,1.021410442,36,81
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,CNS-GBM,TP53,1.23E-19,4.58E-01,Fisher_observed,1.08E-15,1.08E-15,12,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.116767291,1.298306232,9,19
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Prost-AdenoCa,TP53,1.46E-19,4.60E-01,Fisher_observed,1.26E-15,1.26E-15,16,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,19
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9,CDS,meta_Carcinoma,FBXW7,1.88E-19,4.50E-01,Fisher_observed,1.61E-15,1.61E-15,48,44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.771865884,0.985731609,32,867
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,Uterus-AdenoCa,PIK3CA,4.87E-19,4.56E-01,Fisher_observed,4.12E-15,4.12E-15,23,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.731954665,1.106469301,18,26
gc19_pc.cds::gencode::NOTCH1::ENSG00000148400.9,CDS,meta_Squamous,NOTCH1,5.05E-19,4.56E-01,Fisher_observed,4.23E-15,4.23E-15,34,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.597492135,0.898824343,28,79
gc19_pc.cds::gencode::B2M::ENSG00000166710.13,CDS,Lymph-BNHL,B2M,6.86E-19,4.59E-01,Fisher_observed,5.70E-15,5.70E-15,23,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.21163702,0.726866471,15,89
gc19_pc.cds::gencode::MAP2K4::ENSG00000065559.10,CDS,meta_Adenocarcinoma,MAP2K4,8.64E-19,4.49E-01,Fisher_observed,7.10E-15,7.10E-15,30,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.33195177,0.878144012,15,754
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5,CDS,meta_Female_reproductive_tract,MAP3K1,1.03E-18,4.54E-01,Fisher_observed,8.43E-15,8.43E-15,30,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.029331189,1.436567874,12,232
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,meta_Kidney,SETD2,1.07E-18,4.58E-01,Fisher_observed,8.64E-15,8.64E-15,23,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.061329132,0.848300482,18,142
gc19_pc.cds::gencode::NFE2L2::ENSG00000116044.11,CDS,Pancan-no-skin-melanoma-lymph,NFE2L2,1.11E-18,4.51E-01,Fisher_observed,8.86E-15,8.86E-15,49,46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.060604754,1.533350047,29,950
gc19_pc.cds::gencode::TNFRSF14::ENSG00000157873.13,CDS,meta_Lymphatic_system,TNFRSF14,1.12E-18,4.62E-01,Fisher_observed,8.91E-15,8.91E-15,17,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043204443,1.467660765,14,160
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Bone-Osteosarc,TP53,1.23E-18,4.57E-01,Fisher_observed,9.61E-15,9.61E-15,13,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,meta_Carcinoma,SETD2,1.24E-18,4.49E-01,Fisher_observed,9.61E-15,9.61E-15,86,77,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.114244205,0.950349658,51,848
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,meta_Adenocarcinoma,RB1,1.31E-18,4.49E-01,Fisher_observed,1.01E-14,1.01E-14,45,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.066419662,0.83015144,17,752
gc19_pc.cds::gencode::AXIN1::ENSG00000103126.10,CDS,meta_Digestive_tract,AXIN1,1.32E-18,4.49E-01,Fisher_observed,1.01E-14,1.01E-14,28,26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7.26E-02,0.873321975,10,270
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,Kidney-RCC,SETD2,1.50E-18,4.56E-01,Fisher_observed,1.13E-14,1.13E-14,22,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.124716734,0.896041488,17,100
gc19_pc.cds::gencode::TNFRSF14::ENSG00000157873.13,CDS,meta_Hematopoietic_system,TNFRSF14,1.54E-18,4.61E-01,Fisher_observed,1.16E-14,1.16E-14,17,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043204443,1.467660765,14,160
gc19_pc.cds::gencode::AXIN1::ENSG00000103126.10,CDS,Liver-HCC,AXIN1,1.56E-18,4.54E-01,Fisher_observed,1.16E-14,1.16E-14,22,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.122164323,0.832425589,6,94
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11,CDS,meta_Glioma,EGFR,2.20E-18,4.59E-01,Fisher_observed,1.62E-14,1.62E-14,27,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.097511843,7.487583059,13,33
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9,CDS,Pancan-no-skin-melanoma-lymph,FBXW7,2.55E-18,4.50E-01,Fisher_observed,1.86E-14,1.86E-14,52,47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.76016739,0.985731609,32,947
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Lymph-BNHL,TP53,2.79E-18,4.58E-01,Fisher_observed,2.02E-14,2.02E-14,25,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.428386615,1.12824429,22,82
gc19_pc.cds::gencode::CREBBP::ENSG00000005339.8,CDS,Lymph-BNHL,CREBBP,3.03E-18,4.58E-01,Fisher_observed,2.18E-14,2.18E-14,41,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.008371468,1.163887488,34,70
gc19_pc.cds::gencode::SMAD4::ENSG00000141646.9,CDS,Eso-AdenoCa,SMAD4,3.56E-18,4.53E-01,Fisher_observed,2.51E-14,2.51E-14,17,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1.221073164,2,5
gc19_pc.cds::gencode::SPOP::ENSG00000121067.13,CDS,Prost-AdenoCa,SPOP,3.56E-18,4.58E-01,Fisher_observed,2.51E-14,2.51E-14,14,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.210526316,0.812169205,1,18
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11,CDS,CNS-GBM,EGFR,3.82E-18,4.55E-01,Fisher_observed,2.68E-14,2.68E-14,27,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.064751393,7.490004496,13,15
gc19_pc.cds::gencode::MEN1::ENSG00000133895.10,CDS,Pancan-no-skin-melanoma-lymph,MEN1,5.65E-18,4.49E-01,Fisher_observed,3.92E-14,3.92E-14,36,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.018221319,0.619951596,4,975
gc19_pc.cds::gencode::CBFB::ENSG00000067955.9,CDS,meta_Female_reproductive_tract,CBFB,7.27E-18,4.52E-01,Fisher_observed,5.00E-14,5.00E-14,12,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.016359543,0.658069126,5,239
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5,CDS,meta_Breast,MAP3K1,7.56E-18,4.55E-01,Fisher_observed,5.17E-14,5.17E-14,23,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.024645029,2.287391039,6,85
gc19_pc.cds::gencode::IDH1::ENSG00000138413.9,CDS,Pancan-no-skin-melanoma-lymph,IDH1,8.10E-18,4.49E-01,Fisher_observed,5.49E-14,5.49E-14,38,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.000219214,0.732732733,31,948
gc19_pc.cds::gencode::DDX3X::ENSG00000215301.5,CDS,meta_CNS,DDX3X,1.05E-17,4.60E-01,Fisher_observed,7.09E-14,7.09E-14,19,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1.037440652,1,45
gc19_pc.cds::gencode::BAP1::ENSG00000163930.5,CDS,meta_Carcinoma,BAP1,1.29E-17,4.46E-01,Fisher_observed,8.58E-14,8.58E-14,39,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.47E-05,0.688001642,23,876
gc19_pc.cds::gencode::PTCH1::ENSG00000185920.11,CDS,meta_CNS,PTCH1,2.16E-17,4.60E-01,Fisher_observed,1.43E-13,1.43E-13,23,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.956521739,1.293418658,1,45
gc19_pc.cds::gencode::DAXX::ENSG00000204209.6,CDS,Panc-Endocrine,DAXX,2.77E-17,4.57E-01,Fisher_observed,1.82E-13,1.82E-13,14,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,meta_Adenocarcinoma,SETD2,3.88E-17,4.46E-01,Fisher_observed,2.53E-13,2.53E-13,75,67,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06100495,0.943001128,47,722
gc19_pc.cds::gencode::EZH2::ENSG00000106462.6,CDS,meta_Hematopoietic_system,EZH2,5.54E-17,4.57E-01,Fisher_observed,3.58E-13,3.58E-13,19,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.570945537,1.186575302,13,161
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Biliary-AdenoCa,TP53,5.59E-17,4.49E-01,Fisher_observed,3.59E-13,3.59E-13,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.444444444,0.612090748,1,17
gc19_pc.cds::gencode::MAP2K4::ENSG00000065559.10,CDS,meta_Carcinoma,MAP2K4,6.43E-17,4.45E-01,Fisher_observed,4.10E-13,4.10E-13,32,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.50165638,0.91469734,17,882
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9,CDS,meta_Adenocarcinoma,FBXW7,8.04E-17,4.45E-01,Fisher_observed,5.09E-13,5.09E-13,43,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.46E-01,1.109445839,27,742
gc19_pc.cds::gencode::PIK3R1::ENSG00000145675.10,CDS,meta_Female_reproductive_tract,PIK3R1,1.25E-16,4.50E-01,Fisher_observed,7.84E-13,7.84E-13,21,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.193362862,1.475092233,14,230
gc19_pc.cds::gencode::AXIN1::ENSG00000103126.10,CDS,meta_Adenocarcinoma,AXIN1,1.52E-16,4.44E-01,Fisher_observed,9.47E-13,9.47E-13,34,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03844383,0.860530096,15,754
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14,CDS,meta_Breast,CDH1,1.55E-16,4.56E-01,Fisher_observed,9.59E-13,9.59E-13,14,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.114979938,0.221326508,5,86
gc19_pc.cds::gencode::EGFR::ENSG00000146648.11,CDS,meta_CNS,EGFR,1.66E-16,4.58E-01,Fisher_observed,1.02E-12,1.02E-12,27,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.097511843,7.487583059,13,33
gc19_pc.cds::gencode::CBFB::ENSG00000067955.9,CDS,meta_Breast,CBFB,1.72E-16,4.52E-01,Fisher_observed,1.05E-12,1.05E-12,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.093309584,0.658069126,3,88
gc19_pc.cds::gencode::BAP1::ENSG00000163930.5,CDS,meta_Adenocarcinoma,BAP1,2.35E-16,4.44E-01,Fisher_observed,1.42E-12,1.42E-12,35,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.80E-06,0.676233879,20,749
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14,CDS,meta_Carcinoma,CDH1,2.50E-16,4.43E-01,Fisher_observed,1.50E-12,1.50E-12,41,38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.18E-02,0.77521578,24,875
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,meta_Squamous,PIK3CA,3.98E-16,4.49E-01,Fisher_observed,2.36E-12,2.38E-12,23,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.66075254,1.213273913,17,90
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,Pancan-no-skin-melanoma-lymph,SETD2,4.19E-16,4.45E-01,Fisher_observed,2.46E-12,2.48E-12,92,83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.087722565,0.950349658,53,926
gc19_pc.cds::gencode::ARID1A::ENSG00000117713.13,CDS,Panc-AdenoCa,ARID1A,4.84E-16,4.49E-01,Fisher_observed,2.82E-12,2.84E-12,25,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.839778529,1.031121155,11,64
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5,CDS,Skin-Melanoma,PTEN,4.86E-16,4.39E-01,Fisher_observed,2.82E-12,2.84E-12,12,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.81282046,1.20159747,5,32
gc19_pc.cds::gencode::TNFRSF14::ENSG00000157873.13,CDS,Lymph-BNHL,TNFRSF14,1.12E-15,4.54E-01,Fisher_observed,6.47E-12,6.51E-12,16,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.047096452,1.383193599,13,91
gc19_pc.cds::gencode::ARID2::ENSG00000189079.11,CDS,meta_Digestive_tract,ARID2,1.33E-15,4.42E-01,Fisher_observed,7.63E-12,7.68E-12,54,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.80E-02,1.123998516,19,261
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12,CDS,meta_Lung,CDKN2A,1.41E-15,4.48E-01,Fisher_observed,7.95E-12,8.05E-12,14,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.006305949,2.012491224,11,73
gc19_pc.cds::gencode::CCND3::ENSG00000112576.8,CDS,meta_Lymphatic_system,CCND3,1.44E-15,4.54E-01,Fisher_observed,8.08E-12,8.19E-12,15,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.38959306,0.921899,14,160
gc19_pc.cds::gencode::PTEN::ENSG00000171862.5,CDS,meta_Breast,PTEN,1.64E-15,4.50E-01,Fisher_observed,9.10E-12,9.28E-12,11,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.080809426,1.608051247,2,89
gc19_pc.cds::gencode::GATA3::ENSG00000107485.11,CDS,meta_Breast,GATA3,1.83E-15,4.50E-01,Fisher_observed,1.01E-11,1.03E-11,13,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.008225988,5.926904544,4,87
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12,CDS,Eso-AdenoCa,CDKN2A,1.87E-15,4.47E-01,Fisher_observed,1.02E-11,1.04E-11,16,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.285714286,2.248992884,1,6
gc19_pc.cds::gencode::CBFB::ENSG00000067955.9,CDS,Breast-AdenoCa,CBFB,2.44E-15,4.48E-01,Fisher_observed,1.33E-11,1.35E-11,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.093142803,0.657847921,3,82
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14,CDS,meta_Female_reproductive_tract,CDH1,2.55E-15,4.46E-01,Fisher_observed,1.38E-11,1.40E-11,16,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.341668838,0.372050482,7,237
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Bladder-TCC,TP53,3.23E-15,4.49E-01,Fisher_observed,1.73E-11,1.77E-11,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.927374819,0.992553727,10,13
gc19_pc.cds::gencode::DDX3X::ENSG00000215301.5,CDS,CNS-Medullo,DDX3X,3.73E-15,4.62E-01,Fisher_observed,1.99E-11,2.02E-11,18,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8,CDS,Pancan-no-skin-melanoma-lymph,BRAF,5.23E-15,4.42E-01,Fisher_observed,2.75E-11,2.82E-11,50,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.61E-01,1.022663366,23,956
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Skin-Melanoma,TP53,5.38E-15,4.36E-01,Fisher_observed,2.80E-11,2.88E-11,19,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.02080196,0.676455184,7,30
gc19_pc.cds::gencode::PTCH1::ENSG00000185920.11,CDS,CNS-Medullo,PTCH1,5.53E-15,4.55E-01,Fisher_observed,2.86E-11,2.95E-11,22,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::CCND3::ENSG00000112576.8,CDS,meta_Hematopoietic_system,CCND3,5.64E-15,4.53E-01,Fisher_observed,2.88E-11,2.99E-11,15,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.38959306,0.921899,14,160
gc19_pc.cds::gencode::AXIN1::ENSG00000103126.10,CDS,meta_Carcinoma,AXIN1,6.73E-15,4.39E-01,Fisher_observed,3.39E-11,3.54E-11,35,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.29E-02,0.864303924,16,883
gc19_pc.cds::gencode::TP53::ENSG00000141510.11,CDS,Kidney-ChRCC,TP53,7.36E-15,4.29E-01,Fisher_observed,3.69E-11,3.85E-11,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.614018313,1.012224706,4,39
gc19_pc.cds::gencode::CDH1::ENSG00000039068.14,CDS,meta_Adenocarcinoma,CDH1,8.05E-15,4.39E-01,Fisher_observed,4.01E-11,4.18E-11,36,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.068892539,0.887350884,19,750
gc19_pc.cds::gencode::ALB::ENSG00000163631.12,CDS,meta_Digestive_tract,ALB,8.84E-15,4.40E-01,Fisher_observed,4.38E-11,4.57E-11,58,48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.032117879,0.50886065,18,262
gc19_pc.cds::gencode::PIK3R1::ENSG00000145675.10,CDS,meta_Adenocarcinoma,PIK3R1,9.88E-15,4.39E-01,Fisher_observed,4.86E-11,5.07E-11,36,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.164346965,1.352090632,24,745
gc19_pc.cds::gencode::BAP1::ENSG00000163930.5,CDS,Pancan-no-skin-melanoma-lymph,BAP1,1.08E-14,4.41E-01,Fisher_observed,5.29E-11,5.51E-11,39,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.44E-05,0.688001642,23,956
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10,CDS,meta_Lymphatic_system,KMT2D,1.16E-14,4.52E-01,Fisher_observed,5.66E-11,5.90E-11,52,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043663778,1.316306506,34,140
gc19_pc.cds::gencode::RNF43::ENSG00000108375.8,CDS,meta_Adenocarcinoma,RNF43,1.37E-14,4.38E-01,Fisher_observed,6.54E-11,6.89E-11,35,35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.195534912,0.939724924,21,748
gc19_pc.cds::gencode::CDKN2A::ENSG00000147889.12,CDS,Head-SCC,CDKN2A,1.38E-14,4.49E-01,Fisher_observed,6.56E-11,6.90E-11,11,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.56655617,0.328669452,9,33
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8,CDS,meta_Adenocarcinoma,BRAF,1.39E-14,4.38E-01,Fisher_observed,6.60E-11,6.94E-11,43,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9.69E-02,1.027910257,22,747
gc19_pc.cds::gencode::PIK3R1::ENSG00000145675.10,CDS,Uterus-AdenoCa,PIK3R1,1.59E-14,4.46E-01,Fisher_observed,7.48E-11,7.87E-11,14,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.368198538,1.475731384,12,32
gc19_pc.cds::gencode::KMT2D::ENSG00000167548.10,CDS,meta_Hematopoietic_system,KMT2D,1.66E-14,4.52E-01,Fisher_observed,7.77E-11,8.18E-11,53,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043663778,1.316306506,34,140
gc19_pc.cds::gencode::PIK3CA::ENSG00000121879.3,CDS,ColoRect-AdenoCa,PIK3CA,1.68E-14,4.34E-01,Fisher_observed,7.84E-11,8.25E-11,33,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.338153316,1.331025356,19,32
gc19_pc.cds::gencode::MAP3K1::ENSG00000095015.5,CDS,Breast-AdenoCa,MAP3K1,1.78E-14,4.45E-01,Fisher_observed,8.24E-11,8.67E-11,21,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.026290934,2.288851362,6,79
